Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
positive,,,,odor,3 stars,3 stars,2,dry skin,12,11,3.8181818181818183,3.9166666666666665,,oesn't really have a smell,P4R310,3 stars,20 June 2021,No,No,No,4,9,,Acne
positive,,,,motivation,3 stars,3 stars,7,almost a decade,5,5,4.6,4.6,,first received it in a Sephora sample,P4R310,3 stars,20 June 2021,No,No,No,4,9,,Acne
negative,,,,purchase,3 stars,3 stars,0,skin actually soft,9,9,4.777777777777778,4.777777777777778,,not sure if I would repurchase,P4R310,3 stars,20 June 2021,No,No,No,4,9,,Acne
positive,,,,texture,5 stars,5 stars,14,skin now seems mildly tacky,18,17,3.764705882352941,3.6666666666666665,,thick enough t,P4R317,5 stars,31 May 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,5 stars,5 stars,8,"thick, hydrating cream",11,11,4.181818181818182,4.181818181818182,,fixed my constant flaking skin,P4R317,5 stars,31 May 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,5 stars,5 stars,40,ifferent in my redness,9,9,4.111111111111111,4.111111111111111,,allergy-like flaring,P4R317,5 stars,31 May 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,5 stars,5 stars,18,texture is no longer thick,10,10,4.2,4.2,,redness,P4R317,5 stars,31 May 2021,No,Yes,No,0,0,,Aging
positive,,,,sentiment,5 stars,5 stars,3,flakiness,14,14,4.214285714285714,4.214285714285714,,Best moisturiser I've used,P4R317,5 stars,31 May 2021,No,Yes,No,0,0,,Aging
positive,,,,purchase,5 stars,5 stars,2,scent was pleasant,9,9,4.777777777777778,4.777777777777778,,customer for life.,P4R317,5 stars,31 May 2021,No,Yes,No,0,0,,Aging
positive,,,,performance,5 stars,5 stars,5,texture is no longer thick,7,7,5.0,5.0,,relieved me of the pain a,P4R317,5 stars,31 May 2021,No,Yes,No,0,0,,Aging
positive,,,,texture,5 stars,5 stars,3,acne,21,21,3.8095238095238093,3.8095238095238093,,absorbs quickly,P4R330,5 stars,16 May 2021,No,Yes,No,1,3,,Acne
positive,,,,skin,5 stars,5 stars,32,sensation of moisture wears off quickly,10,10,4.3,4.3,,skin begging for more moisture,P4R330,5 stars,16 May 2021,No,Yes,No,1,3,,Acne
positive,,,,skin,5 stars,5 stars,19,after Cetaphil Gentle Cleanser,22,22,4.045454545454546,4.045454545454546,,help mildly with helping redness,P4R330,5 stars,16 May 2021,No,Yes,No,1,3,,Acne
negative,,,,sentiment,5 stars,5 stars,4,never greasy and weird,3,3,5.0,5.0,,but just mediocre,P4R330,5 stars,16 May 2021,No,Yes,No,1,3,,Acne
negative,,,,allergy,5 stars,5 stars,16,flakiness,10,10,4.0,4.0,,slightly stings,P4R330,5 stars,16 May 2021,No,Yes,No,1,3,,Acne
positive,,,,texture,1 star,1 star,3,acne,21,21,3.8095238095238093,3.8095238095238093,,did not absorb fully,P4R338,1 star,01 May 2021,No,No,No,17,3,,Dullness
positive,,,,skin,1 star,1 star,2,nor helping prevent dryness,54,50,4.12,4.074074074074074,,"owever, very hydrating",P4R338,1 star,01 May 2021,No,No,No,17,3,,Dullness
negative,,,,ingredients,1 star,1 star,3,sensitive skin,3,3,3.6666666666666665,3.6666666666666665,,small amount of silicone,P4R338,1 star,01 May 2021,No,No,No,17,3,,Dullness
negative,,,,allergy,1 star,1 star,9,very harsh winters,8,8,3.5,3.5,,started to make me break out.,P4R338,1 star,01 May 2021,No,No,No,17,3,,Dullness
positive,,,,texture,5 stars,5 stars,14,skin now seems mildly tacky,18,17,3.764705882352941,3.6666666666666665,,thick,P4R339,5 stars,01 May 2021,No,Yes,Yes,0,0,,Stretch Marks
positive,,,,texture,5 stars,5 stars,30,texture is no longer thick,7,7,4.285714285714286,4.285714285714286,,creamy,P4R339,5 stars,01 May 2021,No,Yes,Yes,0,0,,Stretch Marks
positive,,,,texture,5 stars,5 stars,23,after Cetaphil Gentle Cleanser,7,7,4.0,4.0,,soothing,P4R339,5 stars,01 May 2021,No,Yes,Yes,0,0,,Stretch Marks
positive,,,,skin,5 stars,5 stars,2,nor helping prevent dryness,54,50,4.12,4.074074074074074,,very hydrating.,P4R339,5 stars,01 May 2021,No,Yes,Yes,0,0,,Stretch Marks
positive,,,,performance,5 stars,5 stars,12,luscious but feels watery,3,3,4.0,4.0,,does not irritate,P4R339,5 stars,01 May 2021,No,Yes,Yes,0,0,,Stretch Marks
positive,,,,texture,4 stars,4 stars,14,skin now seems mildly tacky,18,17,3.764705882352941,3.6666666666666665,,really thick,P4R340,4 stars,01 May 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,4 stars,4 stars,5,every day for about 3 months,11,11,4.7272727272727275,4.7272727272727275,,sensitive and combination,P4R340,4 stars,01 May 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,4 stars,4 stars,3,dry climate,26,24,3.9583333333333335,4.038461538461538,,skin hydrated,P4R340,4 stars,01 May 2021,No,Yes,No,0,0,,Aging
positive,,,,demographic,4 stars,4 stars,4,skin now seems mildly tacky,10,9,4.0,3.9,,hot and humid FL,P4R340,4 stars,01 May 2021,No,Yes,No,0,0,,Aging
positive,,,,texture,1 star,1 star,3,acne,21,21,3.8095238095238093,3.8095238095238093,,absorbs quickly,P4R341,1 star,29 April 2021,No,No,No,9,13,,Acne
positive,,,,motivation,1 star,1 star,8,luscious but feels watery,8,7,4.214285714285714,4.25,,received a 1oz sample product,P4R341,1 star,29 April 2021,No,No,No,9,13,,Acne
negative,,,,sentiment,1 star,1 star,6,sensitive skin,3,3,3.0,3.0,,overhype the effectiveness of the product,P4R341,1 star,29 April 2021,No,No,No,9,13,,Acne
negative,,,,performance,1 star,1 star,1,skin actually soft,7,6,3.6666666666666665,3.857142857142857,,product didn't do a good job,P4R341,1 star,29 April 2021,No,No,No,9,13,,Acne
positive,,,,texture,5 stars,5 stars,7,work in health care,15,12,4.291666666666667,4.333333333333333,,without looking greasy at all,P4R342,5 stars,28 April 2021,No,Yes,No,2,0,,Blackheads
positive,,,,skin,5 stars,5 stars,41,skin tint in order to do my makeup,7,7,4.285714285714286,4.285714285714286,,sensitive,P4R342,5 stars,28 April 2021,No,Yes,No,2,0,,Blackheads
positive,,,,skin,5 stars,5 stars,36,would end up pilling,14,13,4.538461538461538,4.571428571428571,,combination/oily skin,P4R342,5 stars,28 April 2021,No,Yes,No,2,0,,Blackheads
positive,,,,skin,5 stars,5 stars,2,nor helping prevent dryness,54,50,4.12,4.074074074074074,,moisture and hydratio,P4R342,5 stars,28 April 2021,No,Yes,No,2,0,,Blackheads
negative,,,,ingredients,5 stars,5 stars,0,eczema,9,9,4.888888888888889,4.888888888888889,,doesn't have spf,P4R342,5 stars,28 April 2021,No,Yes,No,2,0,,Blackheads
positive,,,,texture,4 stars,4 stars,19,never greasy and weird,20,20,4.25,4.25,,that wasn’t oily or greasy,P4R346,4 stars,28 April 2021,No,Yes,No,1,2,,Aging
positive,,,,texture,4 stars,4 stars,3,acne,21,21,3.8095238095238093,3.8095238095238093,,completely absorbs,P4R346,4 stars,28 April 2021,No,Yes,No,1,2,,Aging
positive,,,,texture,4 stars,4 stars,7,work in health care,15,12,4.291666666666667,4.333333333333333,,don’t want the grease,P4R346,4 stars,28 April 2021,No,Yes,No,1,2,,Aging
positive,,,,skin,4 stars,4 stars,30,cream isn't soothing eczema,29,29,4.482758620689655,4.482758620689655,,moisturizing enough,P4R346,4 stars,28 April 2021,No,Yes,No,1,2,,Aging
positive,,,,texture,2 stars,2 stars,14,skin now seems mildly tacky,18,17,3.764705882352941,3.6666666666666665,,It's thick,P4R349,2 stars,26 April 2021,No,No,No,6,0,,Acne
positive,,,,texture,2 stars,2 stars,5,14oz jars,6,6,4.0,4.0,,bsorbs nicely,P4R349,2 stars,26 April 2021,No,No,No,6,0,,Acne
positive,,,,skin,2 stars,2 stars,0,Dry Skin,12,12,3.75,3.75,,"my dry, sensitive skin",P4R349,2 stars,26 April 2021,No,No,No,6,0,,Acne
positive,,,,odor,2 stars,2 stars,0,flakiness,14,14,3.9285714285714284,3.9285714285714284,,fragrance free,P4R349,2 stars,26 April 2021,No,No,No,6,0,,Acne
positive,,,,texture,5 stars,5 stars,10,using this FAB cream,17,17,4.0,4.0,,doesn’t feel greasy at all!,P4R351,5 stars,23 April 2021,No,Yes,No,1,0,,Acne
positive,,,,skin,5 stars,5 stars,36,would end up pilling,14,13,4.538461538461538,4.571428571428571,,Great even for oily skin,P4R351,5 stars,23 April 2021,No,Yes,No,1,0,,Acne
positive,,,,skin,5 stars,5 stars,36,would end up pilling,14,13,4.538461538461538,4.571428571428571,,oily skin,P4R351,5 stars,23 April 2021,No,Yes,No,1,0,,Acne
positive,,,,sentiment,5 stars,5 stars,8,was on sale,6,6,4.666666666666667,4.666666666666667,,irst aid for your skin,P4R351,5 stars,23 April 2021,No,Yes,No,1,0,,Acne
positive,,,,texture,5 stars,5 stars,9,very harsh winters,14,14,4.571428571428571,4.571428571428571,,doesnt leave an oily layer,P4R354,5 stars,21 April 2021,No,Yes,Yes,2,0,,Sun Damage
positive,,,,sentiment,5 stars,5 stars,13,work in health care,4,4,2.75,2.75,,his stuff is amazing,P4R354,5 stars,21 April 2021,No,Yes,Yes,2,0,,Sun Damage
positive,,,,motivation,5 stars,5 stars,4,sensitive skin,5,5,5.0,5.0,,after a friend absolutely swore,P4R354,5 stars,21 April 2021,No,Yes,Yes,2,0,,Sun Damage
positive,,,,texture,5 stars,5 stars,11,was on sale,5,5,4.0,4.0,,without making it feel oily,P4R357,5 stars,20 April 2021,No,Yes,No,2,0,,Acne
positive,,,,skin,5 stars,5 stars,42,formula was becoming thinner,25,25,4.12,4.12,,extremely dry skin,P4R357,5 stars,20 April 2021,No,Yes,No,2,0,,Acne
positive,,,,skin,5 stars,5 stars,29,using this FAB cream,4,4,3.75,3.75,,soothing,P4R357,5 stars,20 April 2021,No,Yes,No,2,0,,Acne
positive,,,,odor,5 stars,5 stars,1,skin actually soft,12,12,3.75,3.75,,definitely not unpleasant,P4R357,5 stars,20 April 2021,No,Yes,No,2,0,,Acne
positive,,,,application,5 stars,5 stars,1,nor helping prevent dryness,9,9,4.111111111111111,4.111111111111111,,put a lot of layers of sunscreen,P4R357,5 stars,20 April 2021,No,Yes,No,2,0,,Acne
positive,,,,texture,5 stars,5 stars,3,acne,21,21,3.8095238095238093,3.8095238095238093,,absorbs very quickly,P4R358,5 stars,20 April 2021,No,Yes,No,3,0,,Redness
positive,,,,motivation,5 stars,5 stars,12,sensation of moisture wears off quickly,14,14,4.357142857142857,4.357142857142857,,overwhelming good reviews,P4R358,5 stars,20 April 2021,No,Yes,No,3,0,,Redness
negative,,,,texture,5 stars,5 stars,4,flakiness,6,6,4.5,4.5,,lotion is thin,P4R358,5 stars,20 April 2021,No,Yes,No,3,0,,Redness
negative,,,,odor,5 stars,5 stars,0,skin actually soft,29,27,4.185185185185185,4.137931034482759,,also has an off putting odor,P4R358,5 stars,20 April 2021,No,Yes,No,3,0,,Redness
positive,,,,texture,5 stars,5 stars,16,"not just moisturized, but nourished",3,3,5.0,5.0,,without feeling greas,P4R360,5 stars,16 April 2021,Yes,Yes,No,1,2,,Aging
positive,,,,skin,5 stars,5 stars,27,skin actually soft,27,27,4.0,4.0,,sensitive skin,P4R360,5 stars,16 April 2021,Yes,Yes,No,1,2,,Aging
positive,,,,texture,5 stars,5 stars,26,price on the 8oz tube by TWELVE DOLLARS,5,5,3.4,3.4,,doesn’t feel like there’s pounds of product,P4R361,5 stars,16 April 2021,No,Yes,No,1,2,,Acne
positive,,,,skin,5 stars,5 stars,36,would end up pilling,14,13,4.538461538461538,4.571428571428571,,VERY oily skin,P4R361,5 stars,16 April 2021,No,Yes,No,1,2,,Acne
positive,,,,texture,1 star,1 star,27,great everyday moisturizer,5,5,4.0,4.0,,texture is so unique and light,P4R363,1 star,15 April 2021,No,No,No,12,7,,Sensitivity
positive,,,,skin,1 star,1 star,45,luscious but feels watery,12,12,3.3333333333333335,3.3333333333333335,,acne prone,P4R363,1 star,15 April 2021,No,No,No,12,7,,Sensitivity
positive,,,,texture,5 stars,5 stars,2,deeply moisturizing,7,7,3.4285714285714284,3.4285714285714284,,soothes my face,P4R368,5 stars,07 April 2021,No,Yes,No,6,1,,
positive,,,,skin,5 stars,5 stars,11,14oz jars,8,8,5.0,5.0,,my contact dermatitis doesn't itch!,P4R368,5 stars,07 April 2021,No,Yes,No,6,1,,
positive,,,,sentiment,5 stars,5 stars,18,winter,2,2,5.0,5.0,,A life saver.,P4R368,5 stars,07 April 2021,No,Yes,No,6,1,,
negative,,,,skin,5 stars,5 stars,16,luscious but feels watery,8,8,4.0,4.0,,face is usually really red,P4R368,5 stars,07 April 2021,No,Yes,No,6,1,,
positive,,,,texture,5 stars,5 stars,10,using this FAB cream,17,17,4.0,4.0,,doesn’t feel too greasy.,P4R369,5 stars,06 April 2021,No,Yes,No,2,1,,Acne
positive,,,,skin,5 stars,5 stars,32,sensation of moisture wears off quickly,10,10,4.3,4.3,,skin feels so moisturized,P4R369,5 stars,06 April 2021,No,Yes,No,2,1,,Acne
positive,,,,skin,5 stars,5 stars,30,cream isn't soothing eczema,29,29,4.482758620689655,4.482758620689655,,this is so moisturizing,P4R369,5 stars,06 April 2021,No,Yes,No,2,1,,Acne
negative,,,,competitor,5 stars,5 stars,3,never greasy and weird,7,7,4.571428571428571,4.571428571428571,,Cereve moisturizer for a while,P4R369,5 stars,06 April 2021,No,Yes,No,2,1,,Acne
positive,,,,texture,3 stars,3 stars,19,never greasy and weird,20,20,4.25,4.25,,not greasy,P4R373,3 stars,31 March 2021,No,No,No,0,1,,Aging
positive,,,,skin,3 stars,3 stars,3,dry climate,26,24,3.9583333333333335,4.038461538461538,,leaves my skin hydrated,P4R373,3 stars,31 March 2021,No,No,No,0,1,,Aging
positive,,,,skin,3 stars,3 stars,21,scent was pleasant,15,14,4.285714285714286,4.333333333333333,,without aggravating my rosacea,P4R373,3 stars,31 March 2021,No,No,No,0,1,,Aging
positive,,,,texture,5 stars,5 stars,3,acne,21,21,3.8095238095238093,3.8095238095238093,,absorbs fast,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
positive,,,,brand,5 stars,5 stars,2,skin actually soft,10,10,4.4,4.4,,FAB products I swear by,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
negative,,,,skin,5 stars,5 stars,6,dry skin,17,16,4.5,4.529411764705882,,skin is dry,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
negative,,,,skin,5 stars,5 stars,16,luscious but feels watery,8,8,4.0,4.0,,prone to redness,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
negative,,,,skin,5 stars,5 stars,3,cream isn't soothing eczema,14,14,4.285714285714286,4.285714285714286,,just isn't very moisturizing,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
negative,,,,skin,5 stars,5 stars,6,dry skin,17,16,4.5,4.529411764705882,,skin feels just as dry,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
negative,,,,skin,5 stars,5 stars,15,nor helping prevent dryness,3,3,2.3333333333333335,2.3333333333333335,,result of rosacea,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
negative,,,,sentiment,5 stars,5 stars,7,dry skin,6,6,4.666666666666667,4.666666666666667,,not lived up to the hype for me,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
negative,,,,ingredients,5 stars,5 stars,0,eczema,9,9,4.888888888888889,4.888888888888889,,ucalyptus oil can be irritating,P4R375,5 stars,30 March 2021,No,Yes,No,1,0,,Redness
positive,,,,texture,4 stars,4 stars,0,Not greasy,9,8,4.375,4.444444444444445,,thick and gentle on my skin,P4R376,4 stars,27 March 2021,No,Yes,No,2,1,Over54,Dullness
positive,,,,skin,4 stars,4 stars,42,formula was becoming thinner,25,25,4.12,4.12,,skin gets super dry,P4R376,4 stars,27 March 2021,No,Yes,No,2,1,Over54,Dullness
positive,,,,skin,4 stars,4 stars,2,nor helping prevent dryness,54,50,4.12,4.074074074074074,,really good for hydration,P4R376,4 stars,27 March 2021,No,Yes,No,2,1,Over54,Dullness
positive,,,,texture,4 stars,4 stars,3,acne,21,21,3.8095238095238093,3.8095238095238093,,absorbs quickly,P4R378,4 stars,26 March 2021,No,Yes,No,1,1,,Acne
positive,,,,texture,4 stars,4 stars,7,work in health care,15,12,4.291666666666667,4.333333333333333,,without any tacky/greasy,P4R378,4 stars,26 March 2021,No,Yes,No,1,1,,Acne
positive,,,,texture,4 stars,4 stars,27,great everyday moisturizer,5,5,4.0,4.0,,texture is even lighter,P4R378,4 stars,26 March 2021,No,Yes,No,1,1,,Acne
positive,,,,skin,4 stars,4 stars,36,would end up pilling,14,13,4.538461538461538,4.571428571428571,,oily-to-combo skin,P4R378,4 stars,26 March 2021,No,Yes,No,1,1,,Acne
positive,,,,demographic,4 stars,4 stars,4,skin now seems mildly tacky,10,9,4.0,3.9,,during Minnesota,P4R378,4 stars,26 March 2021,No,Yes,No,1,1,,Acne
positive,,,,texture,5 stars,5 stars,15,doesn’t feel sticky either,6,6,4.666666666666667,4.666666666666667,,unbelievably light,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,texture,5 stars,5 stars,1,eczema,15,14,4.571428571428571,4.6,,smooth,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,texture,5 stars,5 stars,5,14oz jars,6,6,4.0,4.0,,airy,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,texture,5 stars,5 stars,13,skin actually soft,9,9,3.888888888888889,3.888888888888889,,soft,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,5 stars,5 stars,2,nor helping prevent dryness,54,50,4.12,4.074074074074074,,super duper hydrating,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,5 stars,5 stars,23,dry skin,41,39,4.102564102564102,4.073170731707317,,on her eczema patches,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,skin,5 stars,5 stars,33,rich but not heavy,6,6,5.0,5.0,,reduced the amount of irritation,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,performance,5 stars,5 stars,3,skin now seems mildly tacky,8,8,4.25,4.25,,feels amazing on the skin,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,demographic,5 stars,5 stars,0,dryness,7,7,4.285714285714286,4.285714285714286,,My two year old daughter,P4R379,5 stars,25 March 2021,No,Yes,No,0,0,,Aging
positive,,,,texture,5 stars,5 stars,1,eczema,15,14,4.571428571428571,4.6,,feeling soo soft and smooth,P4R387,5 stars,19 March 2021,No,Yes,No,0,0,,Acne
positive,,,,skin,5 stars,5 stars,26,for my boyfriend,10,10,4.6,4.6,,combination skin,P4R387,5 stars,19 March 2021,No,Yes,No,0,0,,Acne
positive,,,,skin,5 stars,5 stars,19,after Cetaphil Gentle Cleanser,22,22,4.045454545454546,4.045454545454546,,significantly reduces redness.,P4R387,5 stars,19 March 2021,No,Yes,No,0,0,,Acne
positive,,,,sentiment,5 stars,5 stars,3,flakiness,14,14,4.214285714285714,4.214285714285714,,New favorite moisturizer!,P4R387,5 stars,19 March 2021,No,Yes,No,0,0,,Acne
positive,,,,texture,5 stars,5 stars,13,skin actually soft,9,9,3.888888888888889,3.888888888888889,,my skin so so soft,P4R390,5 stars,17 March 2021,No,Yes,No,1,0,,Acne
positive,,,,purchase,5 stars,5 stars,2,scent was pleasant,9,9,4.777777777777778,4.777777777777778,,Second time purchasing this item,P4R390,5 stars,17 March 2021,No,Yes,No,1,0,,Acne
positive,,,,texture,3 stars,3 stars,17,formula was becoming thinner,8,8,3.5,3.5,,will still absorb into my skin,P4R391,3 stars,16 March 2021,No,No,No,3,0,,Acne
positive,,,,skin,3 stars,3 stars,46,cerave moisturizing cream,14,13,4.384615384615385,4.285714285714286,,moisturize my face without irritation,P4R391,3 stars,16 March 2021,No,No,No,3,0,,Acne
positive,,,,sentiment,3 stars,3 stars,10,never greasy and weird,6,6,4.0,4.0,,Ultra Repair Cream from this brand,P4R391,3 stars,16 March 2021,No,No,No,3,0,,Acne
positive,,,,application,3 stars,3 stars,3,acne,8,8,3.125,3.125,,wear this under heavier moisturizers,P4R391,3 stars,16 March 2021,No,No,No,3,0,,Acne
positive,,,,texture,1 star,1 star,11,was on sale,5,5,4.0,4.0,,without being oily or heavy,P4R393,1 star,15 March 2021,No,No,No,11,0,,Dark Circles
positive,,,,skin,1 star,1 star,42,formula was becoming thinner,25,25,4.12,4.12,,"skin is dry,",P4R393,1 star,15 March 2021,No,No,No,11,0,,Dark Circles
positive,,,,packaging,1 star,1 star,4,skin actually soft,8,8,3.0,3.0,,so much product in the 6oz container,P4R393,1 star,15 March 2021,No,No,No,11,0,,Dark Circles
positive,,,,texture,1 star,1 star,14,skin now seems mildly tacky,18,17,3.764705882352941,3.6666666666666665,,thick at first,P4R394,1 star,13 March 2021,No,No,No,12,5,,Dullness
positive,,,,skin,1 star,1 star,43,flakiness,11,11,3.8181818181818183,3.8181818181818183,,dry,P4R394,1 star,13 March 2021,No,No,No,12,5,,Dullness
positive,,,,skin,1 star,1 star,45,luscious but feels watery,12,12,3.3333333333333335,3.3333333333333335,,acne prone to,P4R394,1 star,13 March 2021,No,No,No,12,5,,Dullness
positive,,,,allergy,1 star,1 star,4,dry skin,6,6,4.333333333333333,4.333333333333333,,his has not broken me out,P4R394,1 star,13 March 2021,No,No,No,12,5,,Dullness
positive,,,,texture,5 stars,5 stars,4,insubstantial when applied,11,11,4.181818181818182,4.181818181818182,,Not heavy,P4R398,5 stars,12 March 2021,No,Yes,No,2,0,,
positive,,,,skin,5 stars,5 stars,25,Doesn’t leave your face sticky.,6,6,4.166666666666667,4.166666666666667,,combination ski,P4R398,5 stars,12 March 2021,No,Yes,No,2,0,,
positive,,,,texture,5 stars,5 stars,19,never greasy and weird,20,20,4.25,4.25,,"Not greasy,",P4R399,5 stars,11 March 2021,No,Yes,No,1,0,,Dullness
positive,,,,texture,5 stars,5 stars,15,doesn’t feel sticky either,6,6,4.666666666666667,4.666666666666667,,light,P4R399,5 stars,11 March 2021,No,Yes,No,1,0,,Dullness
positive,,,,price,5 stars,5 stars,4,skin now seems mildly tacky,7,7,4.0,4.0,,great economical moisturizer,P4R399,5 stars,11 March 2021,No,Yes,No,1,0,,Dullness
positive,,,,performance,5 stars,5 stars,9,sensation of moisture wears off quickly,4,4,4.0,4.0,,Lasts a long time,P4R399,5 stars,11 March 2021,No,Yes,No,1,0,,Dullness
positive,,,,ingredients,5 stars,5 stars,0,very harsh winters,4,3,4.0,3.5,,they made one with spf,P4R399,5 stars,11 March 2021,No,Yes,No,1,0,,Dullness
positive,,,,application,5 stars,5 stars,4,cream isn't soothing eczema,5,5,4.8,4.8,,easy to mix with serums,P4R399,5 stars,11 March 2021,No,Yes,No,1,0,,Dullness
positive,,,,texture,5 stars,5 stars,22,dryness,3,3,5.0,5.0,,super fun consistency,P4R400,5 stars,05 March 2021,No,Yes,No,5,0,,Acne
positive,,,,skin,5 stars,5 stars,2,nor helping prevent dryness,54,50,4.12,4.074074074074074,,hydrating,P4R400,5 stars,05 March 2021,No,Yes,No,5,0,,Acne
positive,,,,texture,1 star,1 star,0,Not greasy,9,8,4.375,4.444444444444445,,moisturizer is very creamy,P4R402,1 star,05 March 2021,No,No,No,10,7,,
positive,,,,texture,1 star,1 star,26,price on the 8oz tube by TWELVE DOLLARS,5,5,3.4,3.4,,feels heavy on touch,P4R402,1 star,05 March 2021,No,No,No,10,7,,
positive,,,,texture,1 star,1 star,2,deeply moisturizing,7,7,3.4285714285714284,3.4285714285714284,,face it melts away,P4R402,1 star,05 March 2021,No,No,No,10,7,,
positive,,,,skin,1 star,1 star,10,Tatcha,10,9,3.888888888888889,4.0,,bipolar skin type,P4R402,1 star,05 March 2021,No,No,No,10,7,,
positive,,,,skin,1 star,1 star,37,doesn’t leave you looking like a greasy mess,6,6,3.0,3.0,,Didn't clog my pores,P4R402,1 star,05 March 2021,No,No,No,10,7,,
positive,,,,allergy,1 star,1 star,2,scent was pleasant,7,7,3.857142857142857,3.857142857142857,,don't get breakouts,P4R402,1 star,05 March 2021,No,No,No,10,7,,
negative,,,,competitor,1 star,1 star,9,almost a decade,3,3,3.0,3.0,,think it is superior to clinique,P4R402,1 star,05 March 2021,No,No,No,10,7,,
positive,,,,texture,5 stars,5 stars,1,eczema,15,14,4.571428571428571,4.6,,Smooth like silk,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,texture,5 stars,5 stars,1,eczema,15,14,4.571428571428571,4.6,,goes on smooth,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,texture,5 stars,5 stars,31,dry to normal skin,2,2,4.0,4.0,,spreads really well,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,texture,5 stars,5 stars,27,great everyday moisturizer,5,5,4.0,4.0,,evens the texture,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,skin,5 stars,5 stars,12,"especially during winter,",11,10,5.0,5.0,,dry spots,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,skin,5 stars,5 stars,36,would end up pilling,14,13,4.538461538461538,4.571428571428571,,oily skin,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,skin,5 stars,5 stars,12,"especially during winter,",11,10,5.0,5.0,,no more dry spots or flakes,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,sentiment,5 stars,5 stars,8,was on sale,6,6,4.666666666666667,4.666666666666667,,putting cashmere on your face,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,performance,5 stars,5 stars,4,almost a decade,6,6,5.0,5.0,,really love their campaign,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,odor,5 stars,5 stars,0,flakiness,14,14,3.9285714285714284,3.9285714285714284,,doesn't have a scent,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,application,5 stars,5 stars,2,using this FAB cream,4,3,5.0,5.0,,pure squalane oil,P4R403,5 stars,04 March 2021,No,Yes,No,7,0,,Acne
positive,,,,texture,5 stars,5 stars,0,Not greasy,9,8,4.375,4.444444444444445,,whipped texture,P4R404,5 stars,03 March 2021,No,Yes,No,0,0,,
positive,,,,texture,5 stars,5 stars,0,Not greasy,9,8,4.375,4.444444444444445,,very gentle,P4R404,5 stars,03 March 2021,No,Yes,No,0,0,,
positive,,,,texture,5 stars,5 stars,3,acne,21,21,3.8095238095238093,3.8095238095238093,,absorbs very quickly,P4R404,5 stars,03 March 2021,No,Yes,No,0,0,,
positive,,,,skin,5 stars,5 stars,27,skin actually soft,27,27,4.0,4.0,,sensitive skin,P4R404,5 stars,03 March 2021,No,Yes,No,0,0,,
positive,,,,odor,5 stars,5 stars,1,skin actually soft,12,12,3.75,3.75,,the unscented,P4R404,5 stars,03 March 2021,No,Yes,No,0,0,,
negative,,,,skin,5 stars,5 stars,3,cream isn't soothing eczema,14,14,4.285714285714286,4.285714285714286,,doesn’t really leave me feeling super moisturized,P4R404,5 stars,03 March 2021,No,Yes,No,0,0,,
