Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,,,,Price,5,5,9, amount you get its an amazing deal,5,5,4.4,4.4,, amount of product and great deal,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Demographic,5,5,0, was a bartender for many years,6,6,5.0,5.0,, Men who aren’t into a lot of fuss,P4R1151,5,26 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,18, doesn't feel too heavy,13,13,4.769230769230769,4.769230769230769,, heavy enough to sooth,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
Positive,,,,Skin,5,5,43, sensitive,14,14,4.571428571428571,4.571428571428571,, sensitive,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
Positive,,,,Skin,5,5,57, combination acne prone skin,24,24,4.875,4.875,, acne-prone skin,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
Positive,,,,Odor,5,5,0, B&BW lotions all over my classroom,9,8,4.75,4.777777777777778,, Not sticky.,P4R1154,5,25 March 2019,No,Yes,No,0,0,Over54,Acne
Positive,,,,Texture,5,5,33, without feeling heavy,5,4,5.0,5.0,, without feeling heavy,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,5,5,78, good hydrating moisturizer,11,11,4.818181818181818,4.818181818181818,, love the hydration,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,5,5,7, extremely sensitive skin,47,44,4.840909090909091,4.851063829787234,, sensitive skin,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Application,5,5,14, nightly after toning,7,6,5.0,5.0,, daily,P4R1157,5,17 March 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Texture,5,5,8, doesn't make me super oily,16,15,4.8,4.75,, not oily.,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
Positive,,,,Texture,5,5,32, thicker,16,14,4.571428571428571,4.625,, not too thick.,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
Positive,,,,Skin,5,5,3, soothes and moisturizes heavenly,15,15,4.733333333333333,4.733333333333333,, more hydrating lotion,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
Positive,,,,Sentiment,5,5,1, recommend trying this product,12,12,5.0,5.0,, I've been using it for a week now and am in love,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
Positive,,,,Application,5,5,1, knees and elbows,8,8,4.375,4.375,, my dry patches so well!,P4R1159,5,16 March 2019,No,Yes,Yes,2,0,18-24,
Positive,,,,Texture,5,5,15, rich consistency,6,6,4.666666666666667,4.666666666666667,, thick consistency,P4R1160,5,16 March 2019,No,Yes,No,0,0,,
Positive,,,,Texture,5,5,14, no heavy fragrance,4,4,5.0,5.0,, hint of minty fragrance,P4R1160,5,16 March 2019,No,Yes,No,0,0,,
Positive,,,,Sentiment,5,5,3, very happy with this,8,8,5.0,5.0,, best!,P4R1160,5,16 March 2019,No,Yes,No,0,0,,
Positive,,,,Texture,4,4,29, lightweight,7,7,4.857142857142857,4.857142857142857,, very lightweight,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Texture,4,4,6, absorbs very well,16,16,4.875,4.875,, absorbs within seconds,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,4,4,45, very dry T-Zone quickly,17,17,4.882352941176471,4.882352941176471,, very dry climate,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Application,4,4,2, Makeup sat really nicely on top of it,13,12,4.75,4.769230769230769,, under makeup,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
Negative,,,,Sentiment,4,4,0, pretty average,6,6,3.0,3.0,, don’t know if I would repurchase,P4R1164,4,14 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Texture,5,5,33, without feeling heavy,5,4,5.0,5.0,, without feeling heavy for a long time,P4R1167,5,13 March 2019,No,Yes,No,0,0,,Redness
Positive,,,,Texture,5,5,6, absorbs very well,16,16,4.875,4.875,, Absorbs quickly,P4R1167,5,13 March 2019,No,Yes,No,0,0,,Redness
Positive,,,,Demographic,5,5,20, dry seasons,5,5,5.0,5.0,, combat winter dryness,P4R1167,5,13 March 2019,No,Yes,No,0,0,,Redness
Positive,,,,Texture,5,5,35, does NOT leave skin oily/greasy,16,16,4.9375,4.9375,, does not leave it feeling greasy,P4R1170,5,13 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,16, not greasy,27,25,4.92,4.925925925925926,, not greasy at all,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Texture,5,5,31, SO hydrating,6,6,4.833333333333333,4.833333333333333,, very hydrating,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,72, my cheeks are noticeably less red,6,6,5.0,5.0,, eliminates some of the redness on my cheeks,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Purchase,5,5,7, and will be repurchasing,4,4,5.0,5.0,, Will be repurchasing,P4R1174,5,13 March 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Texture,5,5,7, without feeling oily/ greasy,14,13,5.0,5.0,, without being greasy,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,45, very dry T-Zone quickly,17,17,4.882352941176471,4.882352941176471,, it is very dry here,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,14, soothing the skin,12,12,5.0,5.0,, soothe my skin,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Demographic,5,5,8, northern Nevada,7,6,4.833333333333333,4.857142857142857,, live in Colorado,P4R1176,5,13 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,18, doesn't feel too heavy,13,13,4.769230769230769,4.769230769230769,, doesn’t feel heavy,P4R1182,5,05 March 2019,No,Yes,No,2,0,,Redness
Positive,,,,Texture,5,5,8, doesn't make me super oily,16,15,4.8,4.75,, or too oily.,P4R1182,5,05 March 2019,No,Yes,No,2,0,,Redness
Positive,,,,Skin,5,5,49, My skin was so dehydrated,18,18,4.888888888888889,4.888888888888889,, hydrate my skin,P4R1182,5,05 March 2019,No,Yes,No,2,0,,Redness
Positive,,,,Texture,4,4,23, Very moisturizing,4,4,4.75,4.75,, beautifully moisturizing,P4R1183,4,04 March 2019,No,Yes,No,1,0,,Redness
Negative,,,,Ingredients,4,4,1, containing citrus extracts/fragrance,6,6,3.8333333333333335,3.8333333333333335,, eucalyptus oil,P4R1183,4,04 March 2019,No,Yes,No,1,0,,Redness
Negative,,,,Allergy,4,4,8, giving me a tingling sensation,5,5,3.0,3.0,, burning sensation,P4R1183,4,04 March 2019,No,Yes,No,1,0,,Redness
Positive,,,,Texture,5,5,9, heavyweight on my skin,9,9,5.0,5.0,, skin tone appears more even,P4R1184,5,04 March 2019,No,Yes,No,4,0,25-34,Sun Damage
Positive,,,,Skin,5,5,68, skin feels moisturized.,10,10,4.9,4.9,, more moisturized,P4R1184,5,04 March 2019,No,Yes,No,4,0,25-34,Sun Damage
Positive,,,,Application,5,5,1, knees and elbows,8,8,4.375,4.375,, my eczema patches have all but cleared,P4R1184,5,04 March 2019,No,Yes,No,4,0,25-34,Sun Damage
Positive,,,,Texture,3,3,18, doesn't feel too heavy,13,13,4.769230769230769,4.769230769230769,, quite heavy,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,3,3,55, dry textured skin,35,34,4.823529411764706,4.828571428571428,, clears up dry skin,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Demographic,3,3,4, winter hits,16,16,4.8125,4.8125,, used to love it in the winter months,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Brand,3,3,3, Clinique's Dramatically Different,3,3,3.6666666666666665,3.6666666666666665,, replaced with Clinique face lotion,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
Negative,,,,Allergy,3,3,3, didn't break me out,16,16,2.375,2.375,, broke out very bad,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
Negative,,,,Allergy,3,3,0, getting gnarlier ones,5,5,2.6,2.6,, got closed comedones,P4R1185,3,03 March 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,8, doesn't make me super oily,16,15,4.8,4.75,, not too oily or sticky,P4R1199,5,22 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,18, doesn't feel too heavy,13,13,4.769230769230769,4.769230769230769,, not heavy at all,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,12, dry patch is fading,20,20,4.85,4.85,, Any dry patches or flaking,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,61, RX retinol,3,3,5.0,5.0,, game changer especially as my skin adjusts to the use of a retinol,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Performance,5,5,9, at least 24 hours,5,5,5.0,5.0,, 8  hours after initial application,P4R1200,5,21 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,14, no heavy fragrance,4,4,5.0,5.0,, doesn’t have any smell,P4R1205,5,19 February 2019,No,Yes,No,0,0,,Acne
Negative,,,,Application,5,5,1, I felt like I needed another layer a couple of hours,7,7,3.4285714285714284,3.4285714285714284,, winter as for my oily skin,P4R1205,5,19 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,16, not greasy,27,25,4.92,4.925925925925926,, never ever greasy,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Texture,5,5,11, absorbs into the skin fast,8,7,4.857142857142857,4.875,, ot fully absorb into the skin,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Texture,5,5,38, bit goes a long way,3,3,4.666666666666667,4.666666666666667,, oesn’t ever plan on stopping,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Skin,5,5,57, combination acne prone skin,24,24,4.875,4.875,, acne prone,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Performance,5,5,0, intense acne,16,16,4.9375,4.9375,, my skin so soft,P4R1208,5,17 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Texture,5,5,16, not greasy,27,25,4.92,4.925925925925926,, not oily or greasy either!,P4R1222,5,12 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Performance,5,5,8, lasts forever,3,3,5.0,5.0,, lasts so long,P4R1222,5,12 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Texture,5,5,13, sinks right in,5,5,4.8,4.8,, sinks in SO quickly,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Skin,5,5,8, thick and hydrating,36,35,4.742857142857143,4.722222222222222,, super hydrating,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Skin,5,5,7, extremely sensitive skin,47,44,4.840909090909091,4.851063829787234,, super sensitive skin,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Sentiment,5,5,4, best moisturizer I’ve ever used,13,13,5.0,5.0,, I will never buy another moisturizer again,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Purchase,5,5,5, still had well over half of the tub left,5,5,4.8,4.8,, buy the large tube,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Performance,5,5,6, redness gone,3,3,5.0,5.0,, face has never been this glowing,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Packaging,5,5,4, also is huge so will last a long time,7,7,5.0,5.0,, large tube also lasted about a year,P4R1223,5,12 February 2019,No,Yes,No,0,1,,Acne
Positive,,,,Texture,5,5,5, actually brightened my skin,6,6,5.0,5.0,, light to the touch,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,16, not greasy,27,25,4.92,4.925925925925926,, non greasy,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,17, my dry skin,10,10,5.0,5.0,, dry face,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,15, skin is already softer,8,8,5.0,5.0,, rough skin,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Purchase,5,5,2, been through a few empties of this item,9,9,5.0,5.0,, I bought this,P4R1227,5,12 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,1, not look glossy midday,8,8,4.625,4.625,, so rich,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,39, soaks well,4,4,4.5,4.5,, soaks I’m so well,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Sentiment,5,5,16, love this product,4,4,5.0,5.0,, I love love this product,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Price,5,5,6, price is worth it,7,7,5.0,5.0,, Worth the cost,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,5,5,3, my sunscreen moisturizer,10,10,4.5,4.5,, chemical burns on my hands and feet,P4R1234,5,06 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,7, without feeling oily/ greasy,14,13,5.0,5.0,, without feeling greasy or sticky,P4R1237,5,04 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,55, dry textured skin,35,34,4.823529411764706,4.828571428571428,, dry skin especially during winter,P4R1237,5,04 February 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,35, does NOT leave skin oily/greasy,16,16,4.9375,4.9375,, doesn’t make me look greasy,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
Positive,,,,Skin,5,5,55, dry textured skin,35,34,4.823529411764706,4.828571428571428,, concerned because she has dry skin,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
Positive,,,,Skin,5,5,10, oily,7,7,4.857142857142857,4.857142857142857,, doesn’t make me look greasy,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
Positive,,,,Motivation,5,5,0, only found out today,8,8,3.75,3.75,, saw Kathleenlights mention it,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
Negative,,,,Competitor,5,5,4, Drunk Elephant Lala Retro,4,4,5.0,5.0,, Kiehl’s midnight recovery concentrate,P4R1240,5,04 February 2019,No,Yes,No,0,0,,
Positive,,,,Texture,5,5,7, without feeling oily/ greasy,14,13,5.0,5.0,, without being heavy or greasy,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Temperature,5,5,,,,,,,, reached -30 below,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,6, skin loves it,17,16,4.625,4.647058823529412,, protected my skin,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,0, my hands were cracked and dry,11,11,5.0,5.0,, from becoming dry and cracked,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,53, dryness on my elbows,4,4,5.0,5.0,, works wonders on dry elbows,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,34, arms have not been this clear,4,4,5.0,5.0,, knees,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,2, have eczema,68,67,4.865671641791045,4.867647058823529,, and eczema,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Demographic,5,5,8, northern Nevada,7,6,4.833333333333333,4.857142857142857,, I live in Minneapolis,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Demographic,5,5,8, northern Nevada,7,6,4.833333333333333,4.857142857142857,, Minnesota,P4R1241,5,03 February 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Texture,5,5,24, feels thick,6,6,5.0,5.0,, thick but feels light,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,13, dark acne scars,22,22,5.0,5.0,, had acne... it’s gone,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,9, will recommend it to most anyone,6,6,4.666666666666667,4.666666666666667,, I would recommend,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,5,5,8, northern Nevada,7,6,4.833333333333333,4.857142857142857,, live in AZ,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,5,5,14, nightly after toning,7,6,5.0,5.0,, every night (especially after I shower,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,5,5,15,,5,5,4.8,4.8,,,P4R1245,5,02 February 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,3,3,10, nice texture,10,10,4.2,4.2,, like the texture,P4R1247,3,31 January 2019,No,Yes,No,1,0,,Aging
Positive,,,,Allergy,3,3,7, didn’t break me out personally,15,15,4.733333333333333,4.733333333333333,, has not made me break out,P4R1247,3,31 January 2019,No,Yes,No,1,0,,Aging
Negative,,,,Performance,3,3,3, didnt hydrate my face,4,4,1.75,1.75,, not nearly hydrating enough,P4R1247,3,31 January 2019,No,Yes,No,1,0,,Aging
Positive,,,,Texture,5,5,34, wake up with baby soft,2,2,5.0,5.0,, wake up with baby soft,P4R1248,5,31 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,5,5,5, apply my night time retinoid,5,5,4.8,4.8,, retinol & elephant oil,P4R1248,5,31 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,6, absorbs very well,16,16,4.875,4.875,, absorbs well,P4R1257,5,25 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,3, soothes and moisturizes heavenly,15,15,4.733333333333333,4.733333333333333,, reactions to lotions,P4R1257,5,25 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,10, oily,7,7,4.857142857142857,4.857142857142857,, not as greasy,P4R1257,5,25 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,35, does NOT leave skin oily/greasy,16,16,4.9375,4.9375,, did not make my face feel greasy,P4R1259,5,23 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Motivation,5,5,10, I got this in a holiday gift set,4,4,5.0,5.0,, got this in a kit,P4R1259,5,23 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,5,5,5, apply my night time retinoid,5,5,4.8,4.8,, applied my prescription tretinoin cream,P4R1259,5,23 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,32, thicker,16,14,4.571428571428571,4.625,, Very thick,P4R1261,5,23 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Performance,5,5,0, intense acne,16,16,4.9375,4.9375,, my face is so soft,P4R1261,5,23 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,5,5,3, my sunscreen moisturizer,10,10,4.5,4.5,, my face is so soft,P4R1261,5,23 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,32, thicker,16,14,4.571428571428571,4.625,, not too thick and goopy,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
Positive,,,,Texture,5,5,21,,3,3,3.6666666666666665,3.6666666666666665,,,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
Positive,,,,Price,5,5,8, price points its much much better,6,6,4.833333333333333,4.833333333333333,, LOVE the price point,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
Positive,,,,Demographic,5,5,12, use it on my face(dry),6,6,5.0,5.0,, used it a few times on my 4 year olds face,P4R1262,5,22 January 2019,No,Yes,No,4,0,25-34,Dark Circles
Positive,,,,Texture,5,5,16, not greasy,27,25,4.92,4.925925925925926,, not greasy,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Texture,5,5,12, deeply combats,6,5,5.0,5.0,, Kiehls,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Texture,5,5,18, doesn't feel too heavy,13,13,4.769230769230769,4.769230769230769,, was too heavy,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Skin,5,5,29, very moisturizing,18,18,4.777777777777778,4.777777777777778,, super moisturizing,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Price,5,5,4, This is cheap,13,13,4.923076923076923,4.923076923076923,, it's cheaper,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Application,5,5,2, Makeup sat really nicely on top of it,13,12,4.75,4.769230769230769,, love it under my makeup,P4R1267,5,21 January 2019,No,Yes,No,0,0,,Dullness
Positive,,,,Texture,5,5,35, does NOT leave skin oily/greasy,16,16,4.9375,4.9375,, does not feel greasy,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,5,5,52, mostly dry,14,14,4.928571428571429,4.928571428571429,, very dry,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,5,5,57, combination acne prone skin,24,24,4.875,4.875,, acne-prone skin,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
Positive,,,,Sentiment,5,5,6, creams by my dermatologist,12,12,5.0,5.0,, ultra repair cream by first aid beauty,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
Positive,,,,Application,5,5,2, Makeup sat really nicely on top of it,13,12,4.75,4.769230769230769,, works well under makeup,P4R1274,5,15 January 2019,No,Yes,No,0,0,,Redness
Positive,,,,Texture,4,4,1, not look glossy midday,8,8,4.625,4.625,, doesn't leave me in shock and awe,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
Positive,,,,Skin,4,4,54, very dry skin,27,27,4.62962962962963,4.62962962962963,, very very dry skin,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
Positive,,,,Motivation,4,4,4, Read reviews on this product,7,6,4.0,4.0,, probably the best purchase I've ever made,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
Negative,,,,Sentiment,4,4,0, pretty average,6,6,3.0,3.0,, not 5),P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
Negative,,,,Sentiment,4,4,1, disappointed in this product,7,7,3.142857142857143,3.142857142857143,, but it's nice,P4R1278,4,12 January 2019,No,Yes,No,0,0,18-24,
Positive,,,,Texture,5,5,36, heavy and creamy texture,6,6,4.833333333333333,4.833333333333333,, Creamy and soft,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
Positive,,,,Skin,5,5,6, skin loves it,17,16,4.625,4.647058823529412,, parched winter skin,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
Positive,,,,Packaging,5,5,3, comes with a lot of product,6,6,5.0,5.0,, lot of product is given for the price,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
Positive,,,,Application,5,5,17, using this with foundation,4,4,5.0,5.0,, my foundation goes over it without issue,P4R1283,5,10 January 2019,No,Yes,No,4,1,45-54,Aging
Positive,,,,Texture,5,5,34, wake up with baby soft,2,2,5.0,5.0,, wakes up in the morning,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,9, heavyweight on my skin,9,9,5.0,5.0,, my skin feels smooth,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,12, dry patch is fading,20,20,4.85,4.85,, Clears up any dry spots,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Sentiment,5,5,5, BEST face cream I have ever owned,6,5,4.8,4.833333333333333,, best lotion I’ve ever used,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Price,5,5,3, worth every penny.,7,7,5.0,5.0,, worth every penny,P4R1285,5,10 January 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,5,5,5, actually brightened my skin,6,6,5.0,5.0,, not to light,P4R1286,5,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,4,4,17, soaks into my skin quickly,8,8,4.75,4.75,, has not irritated my skin,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,4,4,19, leaves no residue on the skin,3,3,4.666666666666667,4.666666666666667,, immediately disappears after the cream absorbs,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,4,4,10, oily,7,7,4.857142857142857,4.857142857142857,, more oily,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Odor,4,4,1, has no fragrance,12,12,4.833333333333333,4.833333333333333,, has no scent,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,4,4,10, laneige water cream for a year,7,7,4.857142857142857,4.857142857142857,, those with drier skin,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,4,4,17, recently moved to a drier climate,4,4,4.75,4.75,, live in colder climates,P4R1287,4,10 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,16, not greasy,27,25,4.92,4.925925925925926,, non greasy,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,5,5,63, dry,12,12,5.0,5.0,, dry,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,5,5,28, No more constant trips to the bathroom,6,6,5.0,5.0,, discolorations!,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Demographic,5,5,11, Age is [35],8,8,5.0,5.0,, Age 59,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Demographic,5,5,17, recently moved to a drier climate,4,4,4.75,4.75,, lives in the dry mountains of Southern California,P4R1288,5,10 January 2019,No,Yes,No,0,0,,Dark Circles
Positive,,,,Texture,5,5,6, absorbs very well,16,16,4.875,4.875,, absorbs well,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,14, no heavy fragrance,4,4,5.0,5.0,, doesn't smell,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,16, not greasy,27,25,4.92,4.925925925925926,, isn't greasy,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,54, very dry skin,27,27,4.62962962962963,4.62962962962963,, very dry skin,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,57, combination acne prone skin,24,24,4.875,4.875,, acne prone,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,1, Great price too,17,17,5.0,5.0,, pricey for me,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Odor,5,5,2, doesn't smell bad,14,14,4.857142857142857,4.857142857142857,, doesn't smell,P4R1295,5,09 January 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,5,5,26, doesn’t leave any greasiness,4,4,4.75,4.75,, without leaving my skin greas,P4R1299,5,08 January 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Brand,5,5,4, with other FAB products,5,5,4.8,4.8,, fan of FAB products,P4R1299,5,08 January 2019,No,Yes,No,0,0,,Blackheads
